key_lo;ma_lo;nam_trong;diem_giao_nhan;lat_long;chung_nhan;doi;dien_tich;giong_cao_su;polygon;phien_a;phien_b;phien_c;phien_d
id209;K3;2012;N;12.592045, 105.486335;PEFC CS;4;15,84;RRIV 5;12.589824,105.488572 12.591364,105.488541 12.591314,105.488173 12.591216,105.488009 12.59115,105.487896 12.591118,105.487833 12.591123,105.487441 12.591143,105.487218 12.591246,105.487104 12.591388,105.48693 12.59155,105.48688 12.591733,105.486835 12.59185,105.486866 12.591965,105.486938 12.592086,105.486987 12.592213,105.487026 12.592376,105.487068 12.592556,105.486984 12.592698,105.486877 12.592839,105.486722 12.592987,105.48654 12.59311,105.486369 12.593185,105.48613 12.593373,105.485882 12.593596,105.485649 12.593738,105.485492 12.593849,105.485298 12.594033,105.485219 12.594135,105.485295 12.594267,105.485365 12.594243,105.484099 12.589834,105.484119 12.589824,105.488572;0;0;0;0
id210;K4;2012;N;12.590984, 105.490943;PEFC CS;4;9,86;RRIV 124;12.589815,105.488704 12.589838,105.493222 12.591074,105.493201 12.591185,105.493182 12.591257,105.493154 12.591378,105.493121 12.59143,105.493084 12.591497,105.493011 12.591592,105.492929 12.591696,105.492894 12.59183,105.492866 12.59198,105.492877 12.592113,105.492876 12.592099,105.4926 12.592082,105.492427 12.592082,105.492216 12.592076,105.492043 12.59211,105.491924 12.592154,105.491813 12.592083,105.491692 12.59197,105.491547 12.591848,105.491434 12.591756,105.491297 12.591658,105.491094 12.591607,105.490973 12.591557,105.490846 12.591517,105.490687 12.59141,105.49057 12.591405,105.490442 12.591374,105.490332 12.591284,105.490239 12.591238,105.490108 12.591229,105.489977 12.591308,105.489868 12.591331,105.489766 12.591332,105.48956 12.591338,105.488664 12.589815,105.488704;0;0;0;0
id211;K5;2014;N;12.590694, 105.494088;PEFC CS;4;1,86;RRIV 1;12.589844,105.493329 12.589814,105.49489 12.59005,105.494617 12.590132,105.494521 12.590219,105.494458 12.59029,105.494396 12.590394,105.494355 12.590521,105.494273 12.590626,105.494253 12.590729,105.494238 12.590852,105.494112 12.591004,105.494023 12.591106,105.49396 12.591214,105.49385 12.591337,105.493813 12.591434,105.493758 12.591474,105.493707 12.591556,105.493561 12.591575,105.493411 12.591423,105.493337 12.591295,105.493308 12.591146,105.493287 12.589844,105.493329;0;0;0;0
id212;K5D;2012;N;12.591261, 105.49709;PEFC CS;3;4,32;RRIV 114;12.592482,105.497947 12.592482,105.497947 12.592456,105.497841 12.59246,105.497725 12.592534,105.497669 12.592673,105.497525 12.592755,105.497352 12.592766,105.497088 12.59274,105.496872 12.59269,105.496729 12.592632,105.496556 12.592458,105.496426 12.592327,105.496411 12.592174,105.496311 12.591964,105.496233 12.591729,105.496283 12.5916,105.496504 12.591435,105.496655 12.591237,105.496668 12.591081,105.496636 12.590977,105.496671 12.590872,105.496742 12.590756,105.496744 12.590537,105.496818 12.590413,105.496813 12.590286,105.496838 12.590165,105.496853 12.590014,105.496864 12.589875,105.497093 12.589799,105.497304 12.589757,105.497662 12.589776,105.497887 12.592482,105.497947;0;0;0;0
id213;K5T;2012;N;12.592604, 105.495917;PEFC CS;3;8,66;RRIV 114;12.594477,105.494977 12.594214,105.494795 12.593776,105.494692 12.593311,105.494531 12.592831,105.49457 12.592412,105.494926 12.592058,105.495233 12.591541,105.495292 12.591197,105.495531 12.590903,105.495645 12.590676,105.495775 12.590639,105.496028 12.590643,105.496307 12.590795,105.496619 12.590938,105.496697 12.590977,105.496671 12.591081,105.496636 12.591237,105.496668 12.591435,105.496655 12.5916,105.496504 12.591729,105.496283 12.591964,105.496233 12.592174,105.496311 12.592327,105.496411 12.592458,105.496426 12.592632,105.496556 12.59269,105.496729 12.59274,105.496872 12.592766,105.497088 12.59276,105.497236 12.592882,105.497226 12.592953,105.497218 12.593247,105.49727 12.593873,105.497301 12.594569,105.497304 12.59439,105.497292 12.594462,105.496601 12.594454,105.496221 12.594451,105.495854 12.59444,105.495175 12.594477,105.494977;0;0;0;0
id214;K6;2010;N;12.591945, 105.500173;PEFC CS;3;22,1;PB 260;12.589765,105.497927 12.589715,105.502419 12.594149,105.50241 12.594175,105.500263 12.594097,105.500168 12.594085,105.500067 12.594087,105.500008 12.593986,105.500003 12.59388,105.499981 12.59383,105.499941 12.59376,105.499916 12.593686,105.499927 12.593638,105.499901 12.593615,105.499866 12.593584,105.499829 12.593509,105.49985 12.593462,105.499827 12.593453,105.49976 12.593441,105.499715 12.593448,105.498939 12.593371,105.498924 12.593317,105.498815 12.593258,105.498775 12.593218,105.498539 12.593158,105.498264 12.593071,105.498228 12.592993,105.498276 12.592908,105.498266 12.592854,105.49823 12.592718,105.498172 12.592534,105.498112 12.5925,105.498005 12.589765,105.497927;0;0;0;0
id215;K7;2010;N;12.591955, 105.504794;PEFC CS;3;17,95;PB 260;12.594191,105.507058 12.594135,105.50253 12.589719,105.502542 12.589738,105.504819 12.589822,105.504795 12.589853,105.504841 12.589907,105.504842 12.589953,105.504846 12.590019,105.504857 12.59005,105.504861 12.59012,105.504753 12.590177,105.504767 12.590225,105.504779 12.590278,105.504697 12.590327,105.504661 12.590405,105.504556 12.590512,105.504528 12.590563,105.504545 12.59061,105.504602 12.590678,105.504669 12.590781,105.50467 12.590868,105.504625 12.590937,105.504603 12.591041,105.504628 12.591125,105.504673 12.591178,105.50477 12.59131,105.50478 12.591398,105.504878 12.591471,105.504932 12.591491,105.505057 12.591483,105.505255 12.591705,105.505218 12.592002,105.50512 12.592076,105.504757 12.592213,105.504627 12.592342,105.504571 12.592471,105.504533 12.592599,105.504494 12.592687,105.504493 12.592695,105.504493 12.592822,105.504458 12.592909,105.504498 12.593007,105.504556 12.593086,105.504687 12.593143,105.504848 12.593158,105.505086 12.593212,105.505273 12.593319,105.505484 12.593371,105.505744 12.593367,105.505923 12.593339,105.506096 12.593237,105.506255 12.593106,105.506319 12.593009,105.506328 12.592948,105.506343 12.592869,105.506349 12.592792,105.506356 12.59271,105.506357 12.592608,105.50635 12.592532,105.506354 12.592463,105.506326 12.592395,105.506281 12.592305,105.506268 12.592215,105.506281 12.592098,105.506216 12.59197,105.506085 12.591894,105.505983 12.591744,105.505948 12.591548,105.506039 12.591386,105.506123 12.591223,105.506191 12.591081,105.506177 12.590969,105.506139 12.59084,105.506064 12.590642,105.506035 12.590448,105.506087 12.590317,105.506083 12.590158,105.506024 12.58998,105.505924 12.589726,105.50583 12.589799,105.505982 12.589845,105.506103 12.589846,105.506254 12.589947,105.506247 12.590038,105.506282 12.590087,105.506321 12.590153,105.506276 12.590219,105.506236 12.590289,105.506249 12.59032,105.506326 12.590406,105.506369 12.590454,105.506432 12.590419,105.506594 12.590375,105.506695 12.590437,105.506777 12.590541,105.506926 12.590621,105.506973 12.59071,105.50705 12.594191,105.507058;0;0;0;0
id216;K8;2011;N;12.591943, 105.50939;PEFC CS;3;21,64;PB 260;12.594162,105.511658 12.594149,105.510586 12.594001,105.510574 12.593917,105.510591 12.593812,105.510593 12.593654,105.510544 12.593509,105.510389 12.59338,105.510328 12.593214,105.510285 12.593075,105.510198 12.592951,105.510114 12.592848,105.510026 12.592772,105.509915 12.592684,105.509785 12.592542,105.509606 12.592418,105.509433 12.592414,105.509422 12.59229,105.509352 12.592171,105.509199 12.59204,105.509103 12.591952,105.50898 12.591875,105.50887 12.591777,105.508794 12.591657,105.508688 12.591482,105.508548 12.591374,105.508427 12.591218,105.508315 12.591092,105.508251 12.590987,105.508135 12.590858,105.508015 12.590734,105.5079 12.590656,105.507812 12.590613,105.507562 12.5906,105.507391 12.59055,105.507252 12.590473,105.507124 12.589724,105.507123 12.589769,105.511226 12.589872,105.51128 12.590013,105.511301 12.590158,105.51135 12.590333,105.51139 12.590468,105.511443 12.590615,105.511493 12.590781,105.51162 12.594162,105.511658;0;0;0;0
id217;K9D;2010;N;12.59197, 105.51536;PEFC CS;6;10,35;PB 260;12.58974,105.516231 12.594201,105.516237 12.594194,105.516119 12.594029,105.51608 12.593974,105.516021 12.593915,105.515996 12.593806,105.515943 12.593669,105.515896 12.593495,105.515828 12.593325,105.515764 12.593221,105.515686 12.593092,105.515628 12.593001,105.515555 12.592841,105.515477 12.592751,105.515413 12.592642,105.515356 12.592553,105.515295 12.59247,105.515153 12.592401,105.515024 12.592254,105.514862 12.592153,105.51473 12.592012,105.514536 12.591881,105.514381 12.591682,105.514154 12.591559,105.513934 12.591475,105.513694 12.591434,105.513505 12.591399,105.513269 12.591219,105.513081 12.591021,105.512989 12.590855,105.512915 12.590676,105.512801 12.590559,105.512719 12.590444,105.512641 12.590306,105.512598 12.590145,105.512573 12.589969,105.51253 12.589739,105.51249 12.58974,105.516231;0;0;0;0
id218;K9T;2010;N;12.59254, 105.513508;PEFC CS;3;7,39;PB 260;12.590902,105.511723 12.591236,105.511953 12.591534,105.512139 12.591716,105.512291 12.591858,105.51249 12.591911,105.512555 12.592003,105.51268 12.592088,105.51277 12.592157,105.512944 12.59217,105.513101 12.592161,105.513286 12.592214,105.513369 12.592293,105.513441 12.592476,105.513647 12.592553,105.513765 12.592605,105.51385 12.592673,105.513906 12.59275,105.513981 12.592774,105.514127 12.59284,105.514198 12.592895,105.514277 12.593002,105.514348 12.593075,105.514421 12.593091,105.51453 12.593155,105.514595 12.593206,105.514656 12.593258,105.514674 12.593336,105.514699 12.593382,105.514782 12.593442,105.514887 12.593524,105.51493 12.593582,105.515041 12.593675,105.515108 12.593771,105.515172 12.593837,105.515214 12.593932,105.515256 12.594024,105.515258 12.594178,105.515293 12.59416,105.511751 12.590902,105.511723;0;0;0;0
id219;L1;2012;N;12.587531, 105.477684;PEFC CS;4;17,81;RRIV 114;12.585343,105.475981 12.585329,105.479387 12.589733,105.479386 12.589727,105.475993 12.585343,105.475981;0;0;0;0
id220;L10;2011;N;12.587471, 105.518579;PEFC CS;6;24,35;RRIV 124;12.585262,105.516318 12.585239,105.520815 12.589704,105.520851 12.589673,105.516307 12.585262,105.516318;0;0;0;0
id221;L11;2011;N;12.58747, 105.523196;PEFC CS;6;18,02;RRIC 121;12.585263,105.520921 12.585249,105.522952 12.5855,105.522998 12.585886,105.52314 12.586118,105.52328 12.586343,105.523446 12.586554,105.523591 12.586715,105.523691 12.586916,105.523845 12.587142,105.524023 12.587319,105.524162 12.587455,105.524275 12.587567,105.524403 12.587714,105.524526 12.58786,105.524676 12.588011,105.524803 12.588102,105.52499 12.588148,105.525025 12.588243,105.525018 12.588282,105.525066 12.588353,105.525111 12.58839,105.525201 12.588348,105.525321 12.588457,105.525366 12.588616,105.525399 12.588749,105.525408 12.588882,105.525342 12.588894,105.525339 12.588986,105.525296 12.588996,105.525289 12.589123,105.525309 12.589174,105.525375 12.589256,105.525393 12.589319,105.525393 12.589433,105.525377 12.589539,105.525423 12.589653,105.525471 12.589692,105.520928 12.585263,105.520921;0;0;0;0
id222;L12;2011;Y;12.587459, 105.526876;PEFC CS;6;24,63;PB 260;12.589659,105.530031 12.589699,105.526966 12.589598,105.527016 12.589486,105.526981 12.589375,105.526931 12.58928,105.526896 12.589179,105.526889 12.58911,105.526827 12.589051,105.5268 12.589009,105.5268 12.58896,105.5268 12.588893,105.526732 12.588848,105.526652 12.588788,105.526593 12.588723,105.526582 12.588648,105.526558 12.588554,105.526437 12.588464,105.526308 12.58837,105.526215 12.588248,105.526171 12.588138,105.526108 12.587976,105.526022 12.587887,105.526 12.58778,105.525964 12.587755,105.525871 12.5877,105.525827 12.587645,105.525758 12.587548,105.525713 12.587424,105.525655 12.587329,105.525562 12.587218,105.525421 12.587156,105.525217 12.587117,105.525032 12.586927,105.524897 12.586861,105.524774 12.586476,105.524553 12.586143,105.524224 12.585784,105.524007 12.58543,105.523804 12.58522,105.523717 12.585252,105.530035 12.589659,105.530031;0;0;0;0
id223;L13;2011;N;12.587423, 105.532377;PEFC CS;6;20,93;RRIV 1;12.585248,105.530129 12.585203,105.533524 12.585245,105.533576 12.585317,105.533628 12.585376,105.533671 12.585441,105.533723 12.585516,105.533768 12.585611,105.533824 12.585772,105.533889 12.585873,105.533943 12.585975,105.534013 12.586083,105.534064 12.586201,105.534136 12.586299,105.534193 12.586487,105.534224 12.58667,105.534166 12.586847,105.534045 12.586987,105.533981 12.587115,105.533936 12.587206,105.533841 12.587303,105.533681 12.587488,105.533667 12.587648,105.533609 12.587792,105.533543 12.58791,105.533454 12.588026,105.533371 12.588198,105.533313 12.588403,105.533268 12.58859,105.533203 12.588728,105.533168 12.58887,105.533179 12.589038,105.533234 12.589184,105.533258 12.589311,105.533331 12.589417,105.533439 12.589441,105.533526 12.589447,105.533609 12.589442,105.53376 12.58936,105.533848 12.589249,105.533922 12.589129,105.533928 12.588999,105.533864 12.58888,105.533821 12.588759,105.533805 12.588674,105.53381 12.588495,105.533804 12.588287,105.533867 12.587974,105.533939 12.587759,105.533985 12.587577,105.534028 12.58746,105.534072 12.587387,105.534167 12.587322,105.534314 12.587294,105.53443 12.58722,105.534633 12.589618,105.53463 12.589643,105.530122 12.585248,105.530129;0;0;0;0
id224;L14;2011;Y;12.586751, 105.537313;PEFC CS;7;13,89;RRIV 5;12.585172,105.539233 12.588216,105.539223 12.58833,105.539149 12.588328,105.538915 12.588261,105.538726 12.588178,105.538621 12.588007,105.538419 12.587897,105.53828 12.58775,105.538207 12.587616,105.538086 12.587446,105.538042 12.587211,105.537858 12.587164,105.537704 12.587082,105.537519 12.587007,105.537361 12.586922,105.537165 12.586835,105.537047 12.586721,105.53694 12.586659,105.536809 12.58659,105.536733 12.586538,105.536596 12.586477,105.536481 12.586407,105.53637 12.586356,105.536219 12.586251,105.536101 12.586139,105.535981 12.585951,105.535824 12.585782,105.535694 12.585654,105.535681 12.585487,105.535653 12.585346,105.53554 12.585195,105.535394 12.585172,105.539233;N13,N14,N15,N16,M13S,M13T,M14,M15,M16,L14,L15,L16,K15,K16;N14,N15,N16;N13,M13S,M13T,M14,L14,L15;L15,M15,M16
id225;L15;2011;N;12.587374, 105.541516;PEFC CS;7;24,13;PB 260;12.585158,105.53931 12.585145,105.543843 12.589603,105.54382 12.589595,105.53986 12.589526,105.539737 12.589435,105.539631 12.589352,105.539541 12.58923,105.539444 12.589071,105.53934 12.588981,105.539279 12.588883,105.53922 12.588776,105.539189 12.588641,105.539204 12.588453,105.539255 12.588234,105.539335 12.585158,105.53931;0;0;0;0
id226;L16;2011;N;12.587356, 105.546163;PEFC CS;7;24,2;PB 260;12.585136,105.543914 12.585116,105.548413 12.589559,105.548425 12.589596,105.543901 12.585136,105.543914;0;0;0;0
id227;L2;2012;Y;12.587526, 105.48175;PEFC CS;4;24,2;RRIV 114;12.585313,105.47947 12.585304,105.483993 12.589749,105.484029 12.589736,105.47949 12.585313,105.47947;I1,I2,J1T,J1D,J2,K1,K2,K3,K4,K5D,K5T,L1,L2,L3,L4,L5D,M1,M2,M3,N1,N2;I1,I2,J1T,J1D,J2,K1;K2,K3,K4,K5D,K5T,L4,L5T,L3;L1,L2,L3,M3
id228;L3;2012;N;12.587525, 105.486364;PEFC CS;4;24,2;RRIV 114;12.585304,105.484067 12.585312,105.488662 12.589732,105.488574 12.589746,105.484116 12.585304,105.484067;0;0;0;0
id229;L4;2012;N;12.587562, 105.490967;PEFC CS;4;18,03;IRCA 130;12.585631,105.489247 12.585713,105.4894 12.585763,105.489651 12.58577,105.489837 12.585863,105.490044 12.585921,105.490273 12.585978,105.490513 12.586063,105.490674 12.586131,105.490889 12.586255,105.491103 12.58643,105.491334 12.586519,105.491569 12.586616,105.491781 12.586746,105.492022 12.586881,105.492182 12.586984,105.492325 12.587065,105.492376 12.587216,105.492396 12.587378,105.492477 12.587565,105.492599 12.587714,105.492778 12.587846,105.493206 12.589714,105.493218 12.589705,105.48872 12.58541,105.488717 12.585418,105.488935 12.585513,105.489009 12.585583,105.489158 12.585631,105.489247;0;0;0;0
id230;L5D;2012;N;12.586895, 105.495637;PEFC CS;4;12;RRIV 114;12.58527,105.497829 12.58781,105.49783 12.587851,105.497711 12.587921,105.497599 12.587958,105.497427 12.587987,105.497228 12.587933,105.497034 12.587713,105.497289 12.58765,105.497372 12.58759,105.497441 12.587484,105.497466 12.587403,105.49746 12.587338,105.497465 12.58724,105.497485 12.587151,105.497455 12.587073,105.497428 12.586982,105.497402 12.586886,105.497391 12.586776,105.49743 12.586694,105.497425 12.586644,105.497455 12.58658,105.49751 12.586478,105.497554 12.586404,105.497592 12.58633,105.497652 12.586239,105.497678 12.586173,105.497617 12.586139,105.497427 12.586143,105.497267 12.586207,105.497174 12.586344,105.49714 12.586423,105.497189 12.586486,105.497185 12.586537,105.497167 12.586667,105.497234 12.586798,105.497222 12.586891,105.497221 12.587029,105.49723 12.587158,105.497257 12.587263,105.497299 12.587376,105.497311 12.587519,105.497277 12.587687,105.497129 12.587829,105.497007 12.587937,105.496912 12.588021,105.496796 12.588024,105.496788 12.588088,105.496618 12.588226,105.496416 12.588408,105.496193 12.588521,105.496109 12.58849,105.495947 12.588383,105.49579 12.588305,105.495616 12.588214,105.495418 12.588094,105.495209 12.588056,105.495014 12.587973,105.494914 12.587864,105.494876 12.587706,105.494898 12.587572,105.494898 12.587448,105.494752 12.587372,105.494632 12.587291,105.494408 12.58715,105.494194 12.586958,105.494156 12.586759,105.494121 12.586588,105.494086 12.586581,105.494076 12.586495,105.493942 12.586472,105.493683 12.586304,105.493533 12.586157,105.493446 12.585893,105.493443 12.58559,105.493471 12.585392,105.493528 12.585306,105.493565 12.58527,105.497829;0;0;0;0
id231;L5T;2012;N;12.588741, 105.494274;PEFC CS;4;3,56;RRIV 114;12.58786,105.49333 12.587822,105.49347 12.587774,105.493646 12.587871,105.493945 12.588062,105.494252 12.588239,105.494484 12.58845,105.494625 12.588625,105.494779 12.588856,105.494782 12.588972,105.494959 12.589044,105.495112 12.589195,105.495192 12.589388,105.495218 12.589481,105.495202 12.589656,105.495026 12.589708,105.493343 12.58786,105.49333;0;0;0;0
id232;L6S;2012;N;12.586498, 105.499981;PEFC CS;4;8,17;RRIV 124;12.585277,105.502024 12.585364,105.501969 12.58542,105.501937 12.585473,105.502003 12.585548,105.502057 12.5857,105.502074 12.58582,105.502031 12.585947,105.501909 12.586037,105.501819 12.586058,105.501644 12.58617,105.501477 12.586265,105.501469 12.586314,105.50147 12.586371,105.501414 12.586418,105.501229 12.586488,105.501124 12.586605,105.500965 12.586685,105.500839 12.586819,105.500561 12.586906,105.500323 12.58696,105.500133 12.587071,105.499734 12.587118,105.499456 12.587116,105.499263 12.587158,105.499112 12.587271,105.498999 12.587357,105.498923 12.587426,105.498752 12.587516,105.498525 12.587596,105.498364 12.587628,105.498172 12.587738,105.497888 12.585308,105.497926 12.585302,105.499705 12.585258,105.499952 12.585277,105.502024;0;0;0;0
id233;L6T;2011;N;12.588457, 105.501317;PEFC CS;3;6,86;PB 260;12.589624,105.502414 12.589625,105.497601 12.589468,105.497915 12.589348,105.498203 12.589236,105.498494 12.589169,105.498731 12.589027,105.499049 12.588923,105.49935 12.58876,105.499652 12.588676,105.499944 12.588539,105.500165 12.588347,105.500296 12.588165,105.50038 12.587974,105.500501 12.587853,105.50071 12.587762,105.500885 12.587699,105.501118 12.587654,105.501304 12.587576,105.501577 12.587503,105.501803 12.58742,105.502065 12.587371,105.502212 12.587288,105.502413 12.589624,105.502414;0;0;0;0
id234;L7S;2014;N;12.585763, 105.503706;PEFC CS;3;2,25;RRIV 1;12.585275,105.502593 12.585267,105.504317 12.585266,105.504463 12.585254,105.504537 12.585283,105.504586 12.585336,105.504615 12.585452,105.504621 12.585656,105.504647 12.585798,105.504674 12.585981,105.504752 12.586155,105.504828 12.586255,105.504765 12.586271,105.504617 12.586264,105.504289 12.586167,105.504014 12.586158,105.50379 12.586088,105.503613 12.586052,105.503338 12.5861,105.503195 12.586192,105.50304 12.586215,105.502893 12.586074,105.502816 12.586011,105.502584 12.585275,105.502593;0;0;0;0
id235;L7T;2011;N;12.588383, 105.504087;PEFC CS;3;6,28;PB 260;12.587204,105.502545 12.587179,105.50258 12.587148,105.502703 12.58713,105.502778 12.587152,105.502865 12.587201,105.502933 12.587265,105.502979 12.587345,105.503191 12.587289,105.503544 12.587257,105.503838 12.587248,105.504274 12.587261,105.504405 12.587327,105.504443 12.587424,105.504465 12.587496,105.504534 12.587539,105.504631 12.587558,105.504764 12.587543,105.504916 12.587504,105.505058 12.587481,105.505187 12.587481,105.505287 12.587513,105.505357 12.587993,105.505367 12.588049,105.505396 12.588141,105.505477 12.588246,105.505518 12.588332,105.505593 12.588455,105.50563 12.588579,105.505568 12.588588,105.505565 12.588725,105.505567 12.588863,105.505521 12.58899,105.505448 12.589068,105.505344 12.589155,105.505254 12.589169,105.505136 12.58923,105.505077 12.589344,105.50506 12.589384,105.505003 12.589465,105.504928 12.58954,105.504848 12.589636,105.504806 12.589626,105.502544 12.587204,105.502545;0;0;0;0
id236;L8S;2014;N;12.587237, 105.508721;PEFC CS;3;8,79;RRIV 1;12.588617,105.506348 12.588412,105.506239 12.588061,105.506288 12.587818,105.506286 12.587699,105.506443 12.587486,105.506621 12.587268,105.506826 12.586879,105.507236 12.586681,105.507527 12.586448,105.507738 12.586124,105.507957 12.585932,105.508153 12.585857,105.508323 12.585897,105.508508 12.585982,105.50859 12.586117,105.508911 12.586274,105.509114 12.586276,105.509386 12.586198,105.509596 12.586151,105.509796 12.58607,105.50996 12.586184,105.510039 12.586314,105.50996 12.58647,105.509963 12.586735,105.509954 12.58698,105.510154 12.587078,105.510453 12.587084,105.510474 12.587192,105.510772 12.587443,105.510898 12.587754,105.511044 12.588063,105.511126 12.588299,105.511203 12.588162,105.510589 12.587769,105.510243 12.587466,105.509929 12.58742,105.509372 12.587661,105.508723 12.588102,105.50823 12.588269,105.507672 12.588338,105.506917 12.588617,105.506348;0;0;0;0
id237;L8T;2012;N;12.588527, 105.508755;PEFC CS;3;9,22;PB 260;12.589621,105.506287 12.589428,105.506036 12.589112,105.50618 12.588941,105.506334 12.588658,105.50637 12.588617,105.506348 12.588338,105.506917 12.588269,105.507672 12.588102,105.50823 12.587661,105.508723 12.58742,105.509372 12.587466,105.509929 12.587769,105.510243 12.588162,105.510589 12.588299,105.511203 12.588435,105.511247 12.588824,105.511373 12.589117,105.51142 12.589394,105.511474 12.589634,105.511429 12.589621,105.506287;0;0;0;0
id238;L9;2011;N;12.587475, 105.513744;PEFC CS;6;22,15;RRIV 114;12.589641,105.512478 12.589525,105.512322 12.58939,105.51225 12.589263,105.512277 12.589146,105.512282 12.589003,105.512298 12.58888,105.512287 12.588792,105.512262 12.588711,105.512202 12.588609,105.512158 12.588454,105.512137 12.588343,105.512108 12.588223,105.512071 12.588057,105.511973 12.587886,105.511855 12.587694,105.511774 12.587556,105.511714 12.587354,105.511735 12.587192,105.51171 12.587107,105.511604 12.58702,105.511424 12.586853,105.511317 12.586624,105.511242 12.586408,105.511319 12.586284,105.511362 12.586201,105.511494 12.586171,105.511663 12.586079,105.511829 12.586008,105.511998 12.585945,105.512252 12.585815,105.512617 12.585621,105.512896 12.585487,105.51317 12.585402,105.513388 12.58529,105.513624 12.585313,105.516245 12.58966,105.516242 12.589641,105.512478;0;0;0;0
id239;M1;2012;N;12.582302, 105.477678;PEFC CS;4;17,81;RRIV 114;12.580794,105.479388 12.583699,105.479366 12.583676,105.479183 12.583634,105.479072 12.58356,105.478948 12.58355,105.478826 12.583594,105.478731 12.583606,105.478642 12.583567,105.478524 12.583516,105.478383 12.583493,105.478224 12.583514,105.47802 12.583551,105.477895 12.583602,105.477738 12.583651,105.477588 12.583719,105.477429 12.583755,105.477303 12.583777,105.477162 12.583789,105.47702 12.583785,105.47692 12.583799,105.476814 12.583809,105.476735 12.583795,105.476666 12.583786,105.476514 12.583742,105.476412 12.583701,105.476294 12.583652,105.476246 12.583603,105.476164 12.583557,105.476098 12.583497,105.475976 12.580816,105.475969 12.580794,105.479388;0;0;0;0
id240;M10;2011;N;12.584223, 105.518568;PEFC CS;6;7,87;RRIV 115;12.585145,105.520806 12.585188,105.516341 12.583978,105.516318 12.583991,105.516459 12.583979,105.51661 12.583894,105.516719 12.583828,105.516846 12.583737,105.516966 12.583614,105.517082 12.583522,105.517156 12.583408,105.517293 12.583405,105.517402 12.583404,105.517544 12.583397,105.517746 12.583285,105.517961 12.583258,105.518136 12.583304,105.518216 12.583396,105.518302 12.583519,105.518346 12.583717,105.518417 12.583839,105.518549 12.583933,105.518718 12.583938,105.518973 12.583899,105.519206 12.58383,105.519398 12.583747,105.519649 12.583723,105.519827 12.583781,105.520004 12.583855,105.520163 12.583879,105.520399 12.583793,105.520527 12.583805,105.520722 12.58381,105.520817 12.585145,105.520806;0;0;0;0
id241;M11;2011;N;12.583992, 105.521918;PEFC CS;6;6,71;IRCA 130;12.585129,105.533466 12.58514,105.530736 12.584778,105.530737 12.584778,105.530128 12.58141,105.53007 12.581447,105.530226 12.581474,105.530252 12.581552,105.530256 12.581652,105.530217 12.581894,105.530199 12.582026,105.530295 12.582167,105.53032 12.582358,105.530361 12.582445,105.530448 12.582631,105.530448 12.582732,105.53049 12.582821,105.530523 12.582914,105.530484 12.583012,105.530503 12.583057,105.530627 12.583151,105.530668 12.583239,105.530684 12.58335,105.530601 12.583452,105.530644 12.583509,105.530717 12.583595,105.530857 12.583615,105.530981 12.58361,105.531124 12.583649,105.531241 12.583708,105.531354 12.583776,105.531507 12.583875,105.531651 12.583969,105.531683 12.584044,105.531778 12.584089,105.531912 12.584166,105.53201 12.584219,105.532147 12.584296,105.53222 12.584511,105.532406 12.584642,105.532576 12.584693,105.532751 12.584694,105.532763 12.584692,105.532777 12.58472,105.532876 12.584749,105.533034 12.584796,105.533187 12.584885,105.533292 12.584984,105.533369 12.585129,105.533466;0;0;0;0
id242;M11DN;2012;N;12.58253, 105.524582;PEFC CS;6;3,97;PB 260;12.58057,105.528978 12.58058,105.525543 12.580411,105.525545 12.58012,105.525539 12.580085,105.525601 12.579991,105.525777 12.580022,105.52591 12.58005,105.525979 12.580097,105.526021 12.580112,105.526108 12.580139,105.52629 12.580107,105.526405 12.580093,105.526513 12.58003,105.526613 12.579973,105.526681 12.579945,105.526763 12.579903,105.526831 12.57981,105.526924 12.579654,105.526971 12.579502,105.52706 12.579355,105.527098 12.57919,105.527103 12.579036,105.527043 12.578868,105.527029 12.578703,105.527101 12.578626,105.52721 12.578645,105.52739 12.578609,105.5276 12.578686,105.527691 12.57883,105.527842 12.578919,105.527874 12.578963,105.527899 12.579011,105.527958 12.579085,105.528057 12.57914,105.528118 12.57914,105.528127 12.579244,105.528191 12.579366,105.528251 12.579481,105.528302 12.579641,105.528345 12.579738,105.528373 12.579837,105.528413 12.579949,105.528362 12.580133,105.528493 12.580214,105.528551 12.580259,105.528601 12.580299,105.528648 12.580335,105.528688 12.580385,105.528754 12.580435,105.528812 12.580487,105.528855 12.58057,105.528978;0;0;0;0
id243;M12;2011;N;12.582907, 105.527757;PEFC CS;6;24,2;RRIV 113;12.58139,105.529969 12.585149,105.53003 12.585136,105.525483 12.580703,105.525536 12.580666,105.529001 12.580758,105.529108 12.580831,105.529166 12.580907,105.529266 12.580996,105.529343 12.581097,105.529468 12.581193,105.529548 12.581274,105.529643 12.581299,105.529844 12.581286,105.529961 12.58139,105.529969;0;0;0;0
id244;M13S;2014;N;12.58496, 105.530432;PEFC CS;7;0,27;RRIV 1;12.584778,105.530128 12.584778,105.530737 12.58514,105.530736 12.585143,105.530134 12.584778,105.530128;0;0;0;0
